Train No,Train Name,SEQ,Station Code,Station Name,Arrival time,Departure Time,Distance,Source Station,Source Station Name,Destination Station,Destination Station Name
5522,SHC-JMP SPEC,6,BHB,BADLA GHAT,06:08:00,06:10:00,36,SHC,SAHARSA JN.,JMP,JAMALPUR JN.
5522,SHC-JMP SPEC,7,MNE,MANSI JN.,06:25:00,06:30:00,44,SHC,SAHARSA JN.,JMP,JAMALPUR JN.
5522,SHC-JMP SPEC,8,KGG,KHAGARIA JN.,06:40:00,06:45:00,53,SHC,SAHARSA JN.,JMP,JAMALPUR JN.
5522,SHC-JMP SPEC,9,UMNR,UMESHNAGAR,06:55:00,06:57:00,60,SHC,SAHARSA JN.,JMP,JAMALPUR JN.
5522,SHC-JMP SPEC,10,SBDP,SABDALPUR JN,07:23:00,07:25:00,64,SHC,SAHARSA JN.,JMP,JAMALPUR JN.
5522,SHC-JMP SPEC,11,MGR,MONGHYR,07:45:00,07:47:00,72,SHC,SAHARSA JN.,JMP,JAMALPUR JN.
5522,SHC-JMP SPEC,12,JMP,JAMALPUR JN.,08:00:00,08:00:00,81,SHC,SAHARSA JN.,JMP,JAMALPUR JN.
5613,JLWC-KOTA SP,1,JLWC,JHALAWAR CIT,06:00:00,06:00:00,0,JLWC,JHALAWAR CITY,KOTA,KOTA
5613,JLWC-KOTA SP,2,JLF,JULMI,06:24:00,06:25:00,5,JLWC,JHALAWAR CITY,KOTA,KOTA
5613,JLWC-KOTA SP,3,RMA,RAMGANJ MAND,06:35:00,06:37:00,12,JLWC,JHALAWAR CITY,KOTA,KOTA
5613,JLWC-KOTA SP,4,MKX,MORAK,06:47:00,06:49:00,22,JLWC,JHALAWAR CITY,KOTA,KOTA
5613,JLWC-KOTA SP,5,KIW,KANWALPURA,06:56:00,06:57:00,28,JLWC,JHALAWAR CITY,KOTA,KOTA
5613,JLWC-KOTA SP,6,DARA,DARA,07:07:00,07:09:00,37,JLWC,JHALAWAR CITY,KOTA,KOTA
5613,JLWC-KOTA SP,7,RDT,RAVTHA ROAD,07:20:00,07:21:00,50,JLWC,JHALAWAR CITY,KOTA,KOTA
5613,JLWC-KOTA SP,8,ALNI,ALNIYA,07:31:00,07:32:00,62,JLWC,JHALAWAR CITY,KOTA,KOTA
5613,JLWC-KOTA SP,9,DDV,DADHDEVI,07:39:00,07:40:00,69,JLWC,JHALAWAR CITY,KOTA,KOTA
5613,JLWC-KOTA SP,10,DKNT,DAKANIYA TAL,07:48:00,07:50:00,75,JLWC,JHALAWAR CITY,KOTA,KOTA
5613,JLWC-KOTA SP,11,KOTA,KOTA,08:05:00,08:05:00,85,JLWC,JHALAWAR CITY,KOTA,KOTA
5614,KOTA-JLWC SP,1,KOTA,KOTA,19:10:00,19:10:00,0,KOTA,KOTA,JLWC,JHALAWAR CITY
5614,KOTA-JLWC SP,2,DKNT,DAKANIYA TAL,19:24:00,19:26:00,9,KOTA,KOTA,JLWC,JHALAWAR CITY
5614,KOTA-JLWC SP,3,ALNI,ALNIYA,19:39:00,19:40:00,22,KOTA,KOTA,JLWC,JHALAWAR CITY
5614,KOTA-JLWC SP,4,RDT,RAVTHA ROAD,19:49:00,19:50:00,34,KOTA,KOTA,JLWC,JHALAWAR CITY
5614,KOTA-JLWC SP,5,DARA,DARA,20:01:00,20:02:00,47,KOTA,KOTA,JLWC,JHALAWAR CITY
5614,KOTA-JLWC SP,6,MKX,MORAK,20:18:00,20:20:00,62,KOTA,KOTA,JLWC,JHALAWAR CITY
5614,KOTA-JLWC SP,7,RMA,RAMGANJ MAND,20:28:00,20:30:00,72,KOTA,KOTA,JLWC,JHALAWAR CITY
5614,KOTA-JLWC SP,8,JLF,JULMI,20:38:00,20:40:00,80,KOTA,KOTA,JLWC,JHALAWAR CITY
5614,KOTA-JLWC SP,9,JLWC,JHALAWAR CIT,21:25:00,21:25:00,85,KOTA,KOTA,JLWC,JHALAWAR CITY
5619,NLP - MZS PA,1,NLP,NORTH LAKHIM,13:20:00,13:20:00,0,NLP,NORTH LAKHIMPUR,MZS,MURKEONG SELEK
5619,NLP - MZS PA,2,LBI,LILABARI,13:32:00,13:33:00,8,NLP,NORTH LAKHIMPUR,MZS,MURKEONG SELEK
5619,NLP - MZS PA,3,SWJ,SIAJULI,13:44:00,13:45:00,17,NLP,NORTH LAKHIMPUR,MZS,MURKEONG SELEK
5619,NLP - MZS PA,4,BGND,BOGINADI,13:59:00,14:00:00,25,NLP,NORTH LAKHIMPUR,MZS,MURKEONG SELEK
5619,NLP - MZS PA,5,SUZ,SUBANSIRI,14:13:00,14:14:00,35,NLP,NORTH LAKHIMPUR,MZS,MURKEONG SELEK
5619,NLP - MZS PA,6,GOM,GOGAMUKH,14:25:00,14:26:00,43,NLP,NORTH LAKHIMPUR,MZS,MURKEONG SELEK
5619,NLP - MZS PA,7,BDLN,BORDOLANI,14:40:00,14:41:00,55,NLP,NORTH LAKHIMPUR,MZS,MURKEONG SELEK
5619,NLP - MZS PA,8,JFD,JIADHAL,14:51:00,14:52:00,63,NLP,NORTH LAKHIMPUR,MZS,MURKEONG SELEK
5619,NLP - MZS PA,9,DMC,DHEMAJI,15:01:00,15:02:00,69,NLP,NORTH LAKHIMPUR,MZS,MURKEONG SELEK
5619,NLP - MZS PA,10,MYO,MORIDHAL,15:12:00,15:13:00,76,NLP,NORTH LAKHIMPUR,MZS,MURKEONG SELEK
5619,NLP - MZS PA,11,SRPN,SRIPANI,15:23:00,15:24:00,81,NLP,NORTH LAKHIMPUR,MZS,MURKEONG SELEK
5619,NLP - MZS PA,12,SBGN,SISIBORGAON,15:35:00,15:36:00,88,NLP,NORTH LAKHIMPUR,MZS,MURKEONG SELEK
5619,NLP - MZS PA,13,SPTR,SILAPATHAR,15:44:00,15:45:00,92,NLP,NORTH LAKHIMPUR,MZS,MURKEONG SELEK
5619,NLP - MZS PA,14,ACPR,ARCHIPATHAR,15:57:00,15:58:00,101,NLP,NORTH LAKHIMPUR,MZS,MURKEONG SELEK
5619,NLP - MZS PA,15,DIPA,DIPA,16:10:00,16:11:00,111,NLP,NORTH LAKHIMPUR,MZS,MURKEONG SELEK
5619,NLP - MZS PA,16,SMCP,SIMEN CHAPAR,16:23:00,16:24:00,115,NLP,NORTH LAKHIMPUR,MZS,MURKEONG SELEK
5619,NLP - MZS PA,17,TQM,TELAM,16:37:00,16:38:00,129,NLP,NORTH LAKHIMPUR,MZS,MURKEONG SELEK
5619,NLP - MZS PA,18,LMY,LAIMEKURI,16:49:00,16:50:00,137,NLP,NORTH LAKHIMPUR,MZS,MURKEONG SELEK
5619,NLP - MZS PA,19,JYK,JONEKARANG H,17:01:00,17:02:00,146,NLP,NORTH LAKHIMPUR,MZS,MURKEONG SELEK
5619,NLP - MZS PA,20,MZS,MURKEONG SEL,17:30:00,17:30:00,153,NLP,NORTH LAKHIMPUR,MZS,MURKEONG SELEK
5620,MZS - NLP PA,1,MZS,MURKEONG SEL,08:45:00,08:45:00,0,MZS,MURKEONG SELEK,NLP,NORTH LAKHIMPUR
5620,MZS - NLP PA,2,JYK,JONEKARANG H,08:57:00,08:58:00,7,MZS,MURKEONG SELEK,NLP,NORTH LAKHIMPUR
5620,MZS - NLP PA,3,LMY,LAIMEKURI,09:09:00,09:10:00,16,MZS,MURKEONG SELEK,NLP,NORTH LAKHIMPUR
5620,MZS - NLP PA,4,TQM,TELAM,09:21:00,09:22:00,24,MZS,MURKEONG SELEK,NLP,NORTH LAKHIMPUR
5620,MZS - NLP PA,5,SMCP,SIMEN CHAPAR,09:36:00,09:37:00,38,MZS,MURKEONG SELEK,NLP,NORTH LAKHIMPUR
5620,MZS - NLP PA,6,DIPA,DIPA,09:45:00,09:46:00,42,MZS,MURKEONG SELEK,NLP,NORTH LAKHIMPUR
5620,MZS - NLP PA,7,ACPR,ARCHIPATHAR,09:58:00,09:59:00,52,MZS,MURKEONG SELEK,NLP,NORTH LAKHIMPUR
5620,MZS - NLP PA,8,SPTR,SILAPATHAR,10:11:00,10:12:00,61,MZS,MURKEONG SELEK,NLP,NORTH LAKHIMPUR
5620,MZS - NLP PA,9,SBGN,SISIBORGAON,10:20:00,10:21:00,65,MZS,MURKEONG SELEK,NLP,NORTH LAKHIMPUR
5620,MZS - NLP PA,10,SRPN,SRIPANI,10:32:00,10:33:00,72,MZS,MURKEONG SELEK,NLP,NORTH LAKHIMPUR
5620,MZS - NLP PA,11,MYO,MORIDHAL,10:43:00,10:44:00,77,MZS,MURKEONG SELEK,NLP,NORTH LAKHIMPUR
5620,MZS - NLP PA,12,DMC,DHEMAJI,10:54:00,10:55:00,84,MZS,MURKEONG SELEK,NLP,NORTH LAKHIMPUR
5620,MZS - NLP PA,13,JFD,JIADHAL,11:04:00,11:05:00,90,MZS,MURKEONG SELEK,NLP,NORTH LAKHIMPUR
5620,MZS - NLP PA,14,BDLN,BORDOLANI,11:15:00,11:16:00,98,MZS,MURKEONG SELEK,NLP,NORTH LAKHIMPUR
5620,MZS - NLP PA,15,GOM,GOGAMUKH,11:30:00,11:31:00,110,MZS,MURKEONG SELEK,NLP,NORTH LAKHIMPUR
5620,MZS - NLP PA,16,SUZ,SUBANSIRI,11:42:00,11:43:00,118,MZS,MURKEONG SELEK,NLP,NORTH LAKHIMPUR
5620,MZS - NLP PA,17,BGND,BOGINADI,11:56:00,11:57:00,128,MZS,MURKEONG SELEK,NLP,NORTH LAKHIMPUR
5620,MZS - NLP PA,18,SWJ,SIAJULI,12:11:00,12:12:00,136,MZS,MURKEONG SELEK,NLP,NORTH LAKHIMPUR
5620,MZS - NLP PA,19,LBI,LILABARI,12:22:00,12:23:00,145,MZS,MURKEONG SELEK,NLP,NORTH LAKHIMPUR
5620,MZS - NLP PA,20,NLP,NORTH LAKHIM,12:50:00,12:50:00,153,MZS,MURKEONG SELEK,NLP,NORTH LAKHIMPUR
5631,GHY - SCL PA,1,GHY,GUWAHATI,17:30:00,17:30:00,0,GHY,GUWAHATI,SCL,SILCHAR
5631,GHY - SCL PA,2,CPK,CHAPARMUKH J,20:18:00,20:20:00,91,GHY,GUWAHATI,SCL,SILCHAR
5631,GHY - SCL PA,3,HJI,HOJAI,20:58:00,21:00:00,136,GHY,GUWAHATI,SCL,SILCHAR
5631,GHY - SCL PA,4,LMG,LUMDING JN.,22:15:00,22:45:00,181,GHY,GUWAHATI,SCL,SILCHAR
5631,GHY - SCL PA,5,MBG,MAIBANG,01:00:00,01:05:00,245,GHY,GUWAHATI,SCL,SILCHAR
5631,GHY - SCL PA,6,MXR,MAHUR,01:38:00,01:40:00,270,GHY,GUWAHATI,SCL,SILCHAR
5631,GHY - SCL PA,7,NHLG,NEW HALFLONG,01:55:00,02:00:00,279,GHY,GUWAHATI,SCL,SILCHAR
5631,GHY - SCL PA,8,BPB,BADARPUR JN.,04:15:00,04:45:00,351,GHY,GUWAHATI,SCL,SILCHAR
5631,GHY - SCL PA,9,KTX,KATAKHAL JN.,05:02:00,05:04:00,360,GHY,GUWAHATI,SCL,SILCHAR
5631,GHY - SCL PA,10,SCL,SILCHAR,05:55:00,05:55:00,380,GHY,GUWAHATI,SCL,SILCHAR
5632,SCL - GHY PA,1,SCL,SILCHAR,19:20:00,19:20:00,0,SCL,SILCHAR,GHY,GUWAHATI
5632,SCL - GHY PA,2,KTX,KATAKHAL JN.,20:02:00,20:04:00,19,SCL,SILCHAR,GHY,GUWAHATI
5632,SCL - GHY PA,3,BPB,BADARPUR JN.,20:25:00,20:55:00,29,SCL,SILCHAR,GHY,GUWAHATI
5632,SCL - GHY PA,4,NHLG,NEW HALFLONG,22:50:00,22:55:00,100,SCL,SILCHAR,GHY,GUWAHATI
5632,SCL - GHY PA,5,MXR,MAHUR,23:12:00,23:14:00,110,SCL,SILCHAR,GHY,GUWAHATI
5632,SCL - GHY PA,6,MBG,MAIBANG,23:50:00,23:52:00,135,SCL,SILCHAR,GHY,GUWAHATI
5632,SCL - GHY PA,7,LMG,LUMDING JN.,01:45:00,02:15:00,199,SCL,SILCHAR,GHY,GUWAHATI
5632,SCL - GHY PA,8,HJI,HOJAI,03:53:00,03:55:00,244,SCL,SILCHAR,GHY,GUWAHATI
5632,SCL - GHY PA,9,CPK,CHAPARMUKH J,04:31:00,04:33:00,288,SCL,SILCHAR,GHY,GUWAHATI
5632,SCL - GHY PA,10,GHY,GUWAHATI,07:45:00,07:45:00,379,SCL,SILCHAR,GHY,GUWAHATI
5715,GAREEB NAWAZ,1,NJP,NEW JALPAIGU,00:00:00,03:00:00,0,NJP,NEW JALPAIGURI JN,KNE,KISHANGANJ
5715,GAREEB NAWAZ,2,KNE,KISHANGANJ,05:10:00,00:00:00,87,NJP,NEW JALPAIGURI JN,KNE,KISHANGANJ
5716,GAREEB NAWAZ,1,KNE,KISHANGANJ,00:00:00,04:00:00,0,KNE,KISHANGANJ,NJP,NEW JALPAIGURI JN
5716,GAREEB NAWAZ,2,NJP,NEW JALPAIGU,06:30:00,00:00:00,87,KNE,KISHANGANJ,NJP,NEW JALPAIGURI JN
5719,KIR - SGUJ D,1,KIR,KATIHAR JN.,00:00:00,23:15:00,0,KIR,KATIHAR JN.,SGUJ,SILIGURI JN.
5719,KIR - SGUJ D,2,SI,SONAILI,23:35:00,23:37:00,18,KIR,KATIHAR JN.,SGUJ,SILIGURI JN.
5719,KIR - SGUJ D,3,SRI,SALMARI,23:53:00,23:55:00,31,KIR,KATIHAR JN.,SGUJ,SILIGURI JN.
5719,KIR - SGUJ D,4,BOE,BARSOI JN.,00:08:00,00:10:00,40,KIR,KATIHAR JN.,SGUJ,SILIGURI JN.
5719,KIR - SGUJ D,5,DLK,DALKOLHA,00:32:00,00:34:00,69,KIR,KATIHAR JN.,SGUJ,SILIGURI JN.
5719,KIR - SGUJ D,6,KNE,KISHANGANJ,00:58:00,01:00:00,98,KIR,KATIHAR JN.,SGUJ,SILIGURI JN.
5719,KIR - SGUJ D,7,AUB,ALUABARI ROA,01:25:00,01:27:00,128,KIR,KATIHAR JN.,SGUJ,SILIGURI JN.
5719,KIR - SGUJ D,8,TKG,THAKURGANJ,01:50:00,01:52:00,148,KIR,KATIHAR JN.,SGUJ,SILIGURI JN.
5719,KIR - SGUJ D,9,NAK,NAKSALBARI,02:30:00,02:32:00,182,KIR,KATIHAR JN.,SGUJ,SILIGURI JN.
5719,KIR - SGUJ D,10,BORA,BAGDOGRA,02:50:00,02:57:00,194,KIR,KATIHAR JN.,SGUJ,SILIGURI JN.
5719,KIR - SGUJ D,11,SGUJ,SILIGURI JN.,03:15:00,00:00:00,204,KIR,KATIHAR JN.,SGUJ,SILIGURI JN.
5720,SGUJ - KIR D,1,SGUJ,SILIGURI JN.,00:00:00,18:00:00,0,SGUJ,SILIGURI JN.,KIR,KATIHAR JN.
5720,SGUJ - KIR D,2,BORA,BAGDOGRA,18:20:00,18:22:00,10,SGUJ,SILIGURI JN.,KIR,KATIHAR JN.
5720,SGUJ - KIR D,3,NAK,NAKSALBARI,18:38:00,18:40:00,22,SGUJ,SILIGURI JN.,KIR,KATIHAR JN.
5720,SGUJ - KIR D,4,TKG,THAKURGANJ,19:18:00,19:20:00,56,SGUJ,SILIGURI JN.,KIR,KATIHAR JN.
5720,SGUJ - KIR D,5,AUB,ALUABARI ROA,19:53:00,19:55:00,76,SGUJ,SILIGURI JN.,KIR,KATIHAR JN.
5720,SGUJ - KIR D,6,KNE,KISHANGANJ,20:45:00,20:47:00,106,SGUJ,SILIGURI JN.,KIR,KATIHAR JN.
5720,SGUJ - KIR D,7,DLK,DALKOLHA,21:13:00,21:15:00,135,SGUJ,SILIGURI JN.,KIR,KATIHAR JN.
5720,SGUJ - KIR D,8,BOE,BARSOI JN.,21:40:00,21:42:00,164,SGUJ,SILIGURI JN.,KIR,KATIHAR JN.
5720,SGUJ - KIR D,9,SRI,SALMARI,22:13:00,22:15:00,173,SGUJ,SILIGURI JN.,KIR,KATIHAR JN.
5720,SGUJ - KIR D,10,SI,SONAILI,22:30:00,22:32:00,186,SGUJ,SILIGURI JN.,KIR,KATIHAR JN.
5720,SGUJ - KIR D,11,KIR,KATIHAR JN.,23:00:00,00:00:00,205,SGUJ,SILIGURI JN.,KIR,KATIHAR JN.
5863,RNY - RPAN P,1,RNY,RANGIYA JN.,18:20:00,18:20:00,0,RNY,RANGIYA JN.,RPAN,RANGAPARA NORTH
5863,RNY - RPAN P,2,KYO,KHANDIKAR,18:27:00,18:28:00,4,RNY,RANGIYA JN.,RPAN,RANGAPARA NORTH
5863,RNY - RPAN P,3,GVR,GORESWAR,18:39:00,18:40:00,15,RNY,RANGIYA JN.,RPAN,RANGAPARA NORTH
5863,RNY - RPAN P,4,KBY,KHOIRABARI,18:52:00,18:53:00,27,RNY,RANGIYA JN.,RPAN,RANGAPARA NORTH
5863,RNY - RPAN P,5,TNL,TANGLA,19:05:00,19:07:00,38,RNY,RANGIYA JN.,RPAN,RANGAPARA NORTH
5863,RNY - RPAN P,6,HRSN,HARISINGA,19:21:00,19:22:00,49,RNY,RANGIYA JN.,RPAN,RANGAPARA NORTH
5863,RNY - RPAN P,7,ULG,UDALGURI,19:34:00,19:36:00,61,RNY,RANGIYA JN.,RPAN,RANGAPARA NORTH
5863,RNY - RPAN P,8,RWTB,ROWTA BAGAN,19:49:00,19:50:00,73,RNY,RANGIYA JN.,RPAN,RANGAPARA NORTH
5863,RNY - RPAN P,9,MJBT,MAJBAT,20:00:00,20:01:00,82,RNY,RANGIYA JN.,RPAN,RANGAPARA NORTH
5863,RNY - RPAN P,10,HJLI,HUGRAJULI,20:10:00,20:11:00,83,RNY,RANGIYA JN.,RPAN,RANGAPARA NORTH
5863,RNY - RPAN P,11,DKJR,DHEKIAJULI R,20:21:00,20:22:00,84,RNY,RANGIYA JN.,RPAN,RANGAPARA NORTH
5863,RNY - RPAN P,12,BLRE,BELSIRI,20:33:00,20:34:00,85,RNY,RANGIYA JN.,RPAN,RANGAPARA NORTH
5863,RNY - RPAN P,13,NMM,NEW MISAMARI,20:43:00,20:45:00,86,RNY,RANGIYA JN.,RPAN,RANGAPARA NORTH
5863,RNY - RPAN P,14,MSMI,MISAMARI,20:51:00,20:52:00,88,RNY,RANGIYA JN.,RPAN,RANGAPARA NORTH
5863,RNY - RPAN P,15,RPAN,RANGAPARA NO,21:25:00,21:25:00,89,RNY,RANGIYA JN.,RPAN,RANGAPARA NORTH
5864,RPAN - RNY P,1,RPAN,RANGAPARA NO,05:00:00,05:00:00,0,RPAN,RANGAPARA NORTH,RNY,RANGIYA JN.
5864,RPAN - RNY P,2,MSMI,MISAMARI,05:11:00,05:12:00,1,RPAN,RANGAPARA NORTH,RNY,RANGIYA JN.
5864,RPAN - RNY P,3,NMM,NEW MISAMARI,05:18:00,05:20:00,2,RPAN,RANGAPARA NORTH,RNY,RANGIYA JN.
5864,RPAN - RNY P,4,BLRE,BELSIRI,05:28:00,05:29:00,3,RPAN,RANGAPARA NORTH,RNY,RANGIYA JN.
5864,RPAN - RNY P,5,DKJR,DHEKIAJULI R,05:38:00,05:39:00,4,RPAN,RANGAPARA NORTH,RNY,RANGIYA JN.
5864,RPAN - RNY P,6,HJLI,HUGRAJULI,05:49:00,05:50:00,5,RPAN,RANGAPARA NORTH,RNY,RANGIYA JN.
5864,RPAN - RNY P,7,MJBT,MAJBAT,05:59:00,06:00:00,6,RPAN,RANGAPARA NORTH,RNY,RANGIYA JN.
5864,RPAN - RNY P,8,RWTB,ROWTA BAGAN,06:10:00,06:11:00,15,RPAN,RANGAPARA NORTH,RNY,RANGIYA JN.
5864,RPAN - RNY P,9,ULG,UDALGURI,06:24:00,06:26:00,27,RPAN,RANGAPARA NORTH,RNY,RANGIYA JN.
5864,RPAN - RNY P,10,HRSN,HARISINGA,06:37:00,06:38:00,38,RPAN,RANGAPARA NORTH,RNY,RANGIYA JN.
5864,RPAN - RNY P,11,TNL,TANGLA,06:52:00,06:54:00,50,RPAN,RANGAPARA NORTH,RNY,RANGIYA JN.
5864,RPAN - RNY P,12,KBY,KHOIRABARI,07:05:00,07:06:00,61,RPAN,RANGAPARA NORTH,RNY,RANGIYA JN.
5864,RPAN - RNY P,13,GVR,GORESWAR,07:18:00,07:19:00,73,RPAN,RANGAPARA NORTH,RNY,RANGIYA JN.
5864,RPAN - RNY P,14,KYO,KHANDIKAR,07:30:00,07:31:00,83,RPAN,RANGAPARA NORTH,RNY,RANGIYA JN.
5864,RPAN - RNY P,15,RNY,RANGIYA JN.,07:45:00,07:45:00,88,RPAN,RANGAPARA NORTH,RNY,RANGIYA JN.
5865,RNY - MZS PA,1,RNY,RANGIYA JN.,08:15:00,08:15:00,0,RNY,RANGIYA JN.,MZS,MURKEONG SELEK
5865,RNY - MZS PA,2,KYO,KHANDIKAR,08:23:00,08:24:00,4,RNY,RANGIYA JN.,MZS,MURKEONG SELEK
5865,RNY - MZS PA,3,GVR,GORESWAR,08:43:00,08:44:00,15,RNY,RANGIYA JN.,MZS,MURKEONG SELEK
5865,RNY - MZS PA,4,KBY,KHOIRABARI,08:56:00,08:57:00,27,RNY,RANGIYA JN.,MZS,MURKEONG SELEK
5865,RNY - MZS PA,5,TNL,TANGLA,09:19:00,09:21:00,38,RNY,RANGIYA JN.,MZS,MURKEONG SELEK
5865,RNY - MZS PA,6,HRSN,HARISINGA,09:35:00,09:36:00,49,RNY,RANGIYA JN.,MZS,MURKEONG SELEK
5865,RNY - MZS PA,7,ULG,UDALGURI,09:47:00,09:49:00,61,RNY,RANGIYA JN.,MZS,MURKEONG SELEK
5865,RNY - MZS PA,8,RWTB,ROWTA BAGAN,10:02:00,10:03:00,73,RNY,RANGIYA JN.,MZS,MURKEONG SELEK
5865,RNY - MZS PA,9,MJBT,MAJBAT,10:13:00,10:14:00,82,RNY,RANGIYA JN.,MZS,MURKEONG SELEK
5865,RNY - MZS PA,10,HJLI,HUGRAJULI,10:23:00,10:24:00,83,RNY,RANGIYA JN.,MZS,MURKEONG SELEK
5865,RNY - MZS PA,11,DKJR,DHEKIAJULI R,10:34:00,10:36:00,84,RNY,RANGIYA JN.,MZS,MURKEONG SELEK
5865,RNY - MZS PA,12,BLRE,BELSIRI,10:44:00,10:45:00,85,RNY,RANGIYA JN.,MZS,MURKEONG SELEK
5865,RNY - MZS PA,13,NMM,NEW MISAMARI,10:53:00,10:55:00,86,RNY,RANGIYA JN.,MZS,MURKEONG SELEK
5865,RNY - MZS PA,14,MSMI,MISAMARI,11:01:00,11:02:00,88,RNY,RANGIYA JN.,MZS,MURKEONG SELEK
5865,RNY - MZS PA,15,RPAN,RANGAPARA NO,11:20:00,11:30:00,89,RNY,RANGIYA JN.,MZS,MURKEONG SELEK
5865,RNY - MZS PA,16,BVU,BALIPARA,11:43:00,11:44:00,98,RNY,RANGIYA JN.,MZS,MURKEONG SELEK
5865,RNY - MZS PA,17,DQL,DHALAIBI,12:03:00,12:04:00,114,RNY,RANGIYA JN.,MZS,MURKEONG SELEK
5865,RNY - MZS PA,18,NCA,NIZCHATIA,12:19:00,12:20:00,128,RNY,RANGIYA JN.,MZS,MURKEONG SELEK
5865,RNY - MZS PA,19,VNE,VISHWANATH C,12:34:00,12:36:00,140,RNY,RANGIYA JN.,MZS,MURKEONG SELEK
5865,RNY - MZS PA,20,MFC,MONABARI,12:48:00,12:49:00,149,RNY,RANGIYA JN.,MZS,MURKEONG SELEK
5865,RNY - MZS PA,21,NBX,NIZBARGANJ,12:59:00,13:00:00,157,RNY,RANGIYA JN.,MZS,MURKEONG SELEK
5865,RNY - MZS PA,22,BVV,BEDETTI,13:11:00,13:12:00,166,RNY,RANGIYA JN.,MZS,MURKEONG SELEK
5865,RNY - MZS PA,23,HML,HELEM,13:22:00,13:23:00,172,RNY,RANGIYA JN.,MZS,MURKEONG SELEK
5865,RNY - MZS PA,24,BJL,BRAHMAJAN,13:35:00,13:36:00,182,RNY,RANGIYA JN.,MZS,MURKEONG SELEK
5865,RNY - MZS PA,25,GPZ,GOHPUR,13:48:00,13:49:00,191,RNY,RANGIYA JN.,MZS,MURKEONG SELEK
5865,RNY - MZS PA,26,DBW,DUBIA,14:02:00,14:03:00,201,RNY,RANGIYA JN.,MZS,MURKEONG SELEK
5865,RNY - MZS PA,27,UKE,UTTARKATHANI,14:13:00,14:14:00,213,RNY,RANGIYA JN.,MZS,MURKEONG SELEK
5865,RNY - MZS PA,28,TBH,TATIBAHAR,14:23:00,14:24:00,225,RNY,RANGIYA JN.,MZS,MURKEONG SELEK
5865,RNY - MZS PA,29,TPG,TIPLING,14:35:00,14:36:00,232,RNY,RANGIYA JN.,MZS,MURKEONG SELEK
5865,RNY - MZS PA,30,HMY,HARMUTI,14:56:00,14:58:00,242,RNY,RANGIYA JN.,MZS,MURKEONG SELEK
5865,RNY - MZS PA,31,TUJ,TANIJAN,15:09:00,15:10:00,246,RNY,RANGIYA JN.,MZS,MURKEONG SELEK
5865,RNY - MZS PA,32,KTPR,KATHALPUKHUR,15:17:00,15:18:00,255,RNY,RANGIYA JN.,MZS,MURKEONG SELEK
5865,RNY - MZS PA,33,SOB,SILANIBARI,15:29:00,15:30:00,262,RNY,RANGIYA JN.,MZS,MURKEONG SELEK
5865,RNY - MZS PA,34,NLP,NORTH LAKHIM,15:45:00,15:50:00,272,RNY,RANGIYA JN.,MZS,MURKEONG SELEK
5865,RNY - MZS PA,35,LBI,LILABARI,16:02:00,16:03:00,280,RNY,RANGIYA JN.,MZS,MURKEONG SELEK
5865,RNY - MZS PA,36,SWJ,SIAJULI,16:14:00,16:15:00,289,RNY,RANGIYA JN.,MZS,MURKEONG SELEK
5865,RNY - MZS PA,37,BGND,BOGINADI,16:29:00,16:30:00,297,RNY,RANGIYA JN.,MZS,MURKEONG SELEK
5865,RNY - MZS PA,38,SUZ,SUBANSIRI,16:43:00,16:44:00,307,RNY,RANGIYA JN.,MZS,MURKEONG SELEK
5865,RNY - MZS PA,39,GOM,GOGAMUKH,16:55:00,16:56:00,316,RNY,RANGIYA JN.,MZS,MURKEONG SELEK
5865,RNY - MZS PA,40,BDLN,BORDOLANI,17:10:00,17:11:00,328,RNY,RANGIYA JN.,MZS,MURKEONG SELEK
5865,RNY - MZS PA,41,JFD,JIADHAL,17:21:00,17:22:00,335,RNY,RANGIYA JN.,MZS,MURKEONG SELEK
5865,RNY - MZS PA,42,DMC,DHEMAJI,17:40:00,17:42:00,341,RNY,RANGIYA JN.,MZS,MURKEONG SELEK
5865,RNY - MZS PA,43,MYO,MORIDHAL,17:52:00,17:53:00,349,RNY,RANGIYA JN.,MZS,MURKEONG SELEK
5865,RNY - MZS PA,44,SRPN,SRIPANI,18:03:00,18:04:00,353,RNY,RANGIYA JN.,MZS,MURKEONG SELEK
5865,RNY - MZS PA,45,SBGN,SISIBORGAON,18:15:00,18:16:00,360,RNY,RANGIYA JN.,MZS,MURKEONG SELEK
5865,RNY - MZS PA,46,SPTR,SILAPATHAR,18:25:00,18:27:00,364,RNY,RANGIYA JN.,MZS,MURKEONG SELEK
5865,RNY - MZS PA,47,ACPR,ARCHIPATHAR,18:39:00,18:40:00,374,RNY,RANGIYA JN.,MZS,MURKEONG SELEK
5865,RNY - MZS PA,48,DIPA,DIPA,18:52:00,18:53:00,384,RNY,RANGIYA JN.,MZS,MURKEONG SELEK
5865,RNY - MZS PA,49,SMCP,SIMEN CHAPAR,19:06:00,19:07:00,388,RNY,RANGIYA JN.,MZS,MURKEONG SELEK
5865,RNY - MZS PA,50,TQM,TELAM,19:21:00,19:22:00,401,RNY,RANGIYA JN.,MZS,MURKEONG SELEK
5865,RNY - MZS PA,51,LMY,LAIMEKURI,19:41:00,19:42:00,409,RNY,RANGIYA JN.,MZS,MURKEONG SELEK
